"us" "led" "dir" "war2" "warcri" "warcase" "scmedian" "lctdir" "analu" "value" "term" "nyt" "rally2" "crisis" "sgwin" "uswin" "bef75" "scm" "scm2"
"465/0624" "079/0568" 1 0 0 0 -0.500 1 0 2 1983 0 0 0  1 NA 0 0.000 0.000000
"465/0638" "079/0579" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA NA 0 0.000 0.000000
"465/0668" "079/0604" 0 0 0 0 -0.500 1 0 3 1983 1 0 0  1 NA 0 0.000 0.000000
"465/0728" "079/0646" 0 0 0 0 -0.500 1 0 2 1983 0 0 0 NA  1 0 0.000 0.000000
"465/0770" "079/0790" 0 0 0 0 -0.500 1 0 4 1983 0 0 0 NA NA 0 0.000 0.000000
"465/0783" "079/0804" 0 0 0 0 -0.500 0 0 4 1983 0 0 0 NA NA 0 0.000 0.000000
"465/0792" "079/0814" 0 0 0 0 -0.500 1 0 5 1983 0 0 0 NA  1 0 0.000 0.000000
"465/0886" "079/0891" 1 0 0 0 -0.500 0 0 6 1983 0 0 0 NA NA 0 0.000 0.000000
"466/0054" "080/0041" 1 0 0 0 -0.500 0 0 2 1983 0 0 0 NA  1 0 0.000 0.000000
"466/0109" "080/0085" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA  1 0 0.000 0.000000
"466/0170" "080/0214" 0 0 0 0 -0.500 0 0 1 1983 0 0 0 NA  1 0 0.000 0.000000
"466/0198" "080/0237" 0 0 0 0 -0.500 1 0 4 1983 0 0 0  1 NA 0 0.000 0.000000
"466/0210" "080/0247" 0 0 0 0 -0.500 1 0 1 1983 1 0 0 NA  1 0 0.000 0.000000
"466/0284" "080/0302" 1 0 0 0 -0.500 0 0 2 1983 0 0 0 NA NA 0 0.000 0.000000
"466/0294" "080/0311" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA NA 0 0.000 0.000000
"466/0341" "080/0346" 1 0 0 0 -0.500 0 0 1 1983 0 0 0 NA NA 0 0.000 0.000000
"466/0408" "080/0404" 1 0 0 0 -0.500 0 0 4 1983 0 0 0 NA NA 0 0.000 0.000000
"466/0429" "080/0421" 1 0 0 0 -0.500 0 0 2 1983 0 0 0  1 NA 0 0.000 0.000000
"466/0463" "080/0480" 0 0 0 0 -0.500 1 0 5 1983 0 0 0 NA  1 0 0.000 0.000000
"466/0475" "080/0492" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA  1 0 0.000 0.000000
"466/0485" "080/0502" 1 0 0 0 -0.500 1 0 3 1983 1 0 0 NA NA 0 0.000 0.000000
"466/0522" "080/0565" 1 0 0 0 -0.500 1 0 2 1983 0 0 0 NA NA 0 0.000 0.000000
"466/0602" "080/0622" 0 0 0 0 -0.500 1 0 2 1983 0 0 0 NA  1 0 0.000 0.000000
"466/0648" "080/0657" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA  1 0 0.000 0.000000
"466/0668" "080/0674" 0 0 0 0 -0.500 1 0 1 1983 0 0 0  1 NA 0 0.000 0.000000
"466/0740" "080/0732" 1 0 0 0 -0.500 0 0 1 1983 0 0 0 NA NA 0 0.000 0.000000
"466/0765" "080/0753" 0 0 0 0 -0.500 1 0 2 1983 0 0 0 NA NA 0 0.000 0.000000
"466/0789" "080/0772" 0 0 0 0 -0.500 1 0 3 1983 0 0 0 NA NA 0 0.000 0.000000
"467/0001" "081/0001" 1 0 0 0 -0.500 0 0 4 1983 0 0 0 NA  1 0 0.000 0.000000
"467/0020" "081/0017" 0 0 0 0 -0.500 0 0 3 1983 0 0 0 NA NA 0 0.000 0.000000
"467/0039" "081/0031" 1 0 0 0 -0.500 0 0 1 1983 0 0 0 NA NA 0 0.000 0.000000
"467/0051" "081/0042" 0 0 0 0 -0.500 1 0 2 1983 0 0 0 NA  1 0 0.000 0.000000
"467/0069" "081/0059" 1 0 0 0 -0.500 0 0 2 1983 1 0 0  1 NA 0 0.000 0.000000
"467/0104" "081/0088" 0 0 0 0 -0.500 1 0 2 1983 0 0 0 NA  1 0 0.000 0.000000
"467/0138" "081/0113" 1 0 0 0 -0.500 0 0 2 1983 0 0 0  1 NA 0 0.000 0.000000
"467/0180" "081/0146" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA  1 0 0.000 0.000000
"467/0203" "081/0164" 1 0 0 0 -0.500 1 0 1 1983 0 0 0 NA NA 0 0.000 0.000000
"467/0216" "081/0175" 1 0 0 0 -0.500 0 0 2 1983 0 0 0 NA NA 0 0.000 0.000000
"467/0229" "081/0186" 1 0 0 0 -0.500 0 0 4 1983 1 0 0 NA NA 0 0.000 0.000000
"467/0253" "081/0207" 0 0 0 0 -0.500 1 0 2 1983 1 0 0 NA NA 0 0.000 0.000000
"467/0407" "081/0321" 0 0 0 0 -0.500 1 0 2 1983 0 0 0 NA  1 0 0.000 0.000000
"467/0431" "081/0377" 0 0 0 0 -0.500 1 0 1 1983 0 0 0  1 NA 0 0.000 0.000000
"467/0479" "081/0413" 0 0 0 0 -0.500 1 0 4 1983 0 0 0 NA NA 0 0.000 0.000000
"467/0493" "081/0425" 0 0 0 0 -0.500 1 0 1 1983 0 0 0  1 NA 0 0.000 0.000000
"467/0504" "081/0437" 0 0 0 0 -0.500 1 0 1 1983 0 0 0  1 NA 0 0.000 0.000000
"467/0561" "081/0483" 0 0 0 0 -0.500 1 0 2 1983 1 0 0  1 NA 0 0.000 0.000000
"467/0649" "081/0550" 0 0 0 0 -0.500 1 0 1 1983 1 0 0  1 NA 0 0.000 0.000000
"467/0867" "081/0718" 1 0 0 0 -0.500 0 0 2 1983 0 0 0  1 NA 0 0.000 0.000000
"467/0883" "081/0732" 1 0 0 0 -0.500 1 0 2 1983 0 0 0 NA  1 0 0.000 0.000000
"467/0914" "081/0758" 1 0 0 0 -0.500 1 0 2 1983 0 0 0 NA NA 0 0.000 0.000000
"467/0947" "081/0786" 1 0 0 0 -0.500 1 0 3 1983 0 0 0 NA NA 0 0.000 0.000000
"467/0986" "081/0815" 1 0 0 0 -0.500 0 0 4 1983 0 0 0 NA  1 0 0.000 0.000000
"467/1025" "081/0847" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA NA 0 0.000 0.000000
"468/0001" "082/0001" 1 0 0 0 -0.500 1 0 1 1983 0 0 0  0 NA 0 0.000 0.000000
"468/0027" "082/0023" 1 0 0 0 -0.500 1 0 1 1983 0 0 0 NA NA 0 0.000 0.000000
"468/0042" "082/0036" 1 0 0 0 -0.500 1 0 2 1983 0 0 0 NA NA 0 0.000 0.000000
"468/0063" "082/0053" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA  1 0 0.000 0.000000
"468/0183" "082/0139" 0 0 0 0 -0.500 1 0 2 1983 0 0 0  1 NA 0 0.000 0.000000
"468/0222" "082/0171" 0 0 0 0 -0.500 1 0 3 1983 0 0 0 NA  1 0 0.000 0.000000
"468/0288" "082/0221" 0 0 0 0 -0.500 1 0 3 1983 0 0 0 NA  1 0 0.000 0.000000
"468/0317" "082/0242" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA  0 0 0.000 0.000000
"468/0339" "082/0260" 0 0 0 0 -0.500 0 0 2 1983 0 0 0 NA  1 0 0.000 0.000000
"468/0364" "082/0278" 1 0 0 0 -0.500 1 0 3 1983 1 0 0 NA  0 0 0.000 0.000000
"468/0420" "082/0317" 1 0 0 0 -0.500 1 0 1 1983 0 0 0 NA NA 0 0.000 0.000000
"468/0447" "082/0340" 0 0 0 0 -0.500 0 0 1 1983 0 0 0 NA NA 0 0.000 0.000000
"468/0517" "082/0393" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA NA 0 0.000 0.000000
"468/0559" "082/0424" 0 0 0 0 -0.500 0 0 4 1983 0 0 0 NA  1 0 0.000 0.000000
"468/0576" "082/0438" 0 0 0 0 -0.500 1 0 4 1983 0 0 0  1 NA 0 0.000 0.000000
"468/0609" "082/0462" 0 0 0 0 -0.500 1 0 3 1983 1 0 0 NA NA 0 0.000 0.000000
"468/0641" "082/0487" 0 0 0 0 -0.500 1 0 3 1983 0 0 0 NA  1 0 0.000 0.000000
"468/0705" "082/0530" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA  1 0 0.000 0.000000
"468/0796" "082/0599" 0 0 0 0 -0.500 0 0 1 1983 0 0 0 NA  1 0 0.000 0.000000
"468/0841" "082/0632" 0 0 0 2 -0.500 1 0 1 1983 1 0 0 NA  1 0 0.000 0.000000
"468/0883" "082/0664" 1 0 0 0 -0.500 1 0 2 1983 0 0 0 NA NA 0 0.000 0.000000
"468/0897" "082/0677" 0 0 0 0 -0.500 1 0 1 1983 1 0 0 NA  1 0 0.000 0.000000
"468/0981" "082/0737" 0 0 0 0 -0.500 1 0 1 1983 0 0 0  1 NA 0 0.000 0.000000
"468/0992" "082/0746" 0 0 0 0 -0.500 0 0 6 1983 0 0 0 NA NA 0 0.000 0.000000
"468/1032" "082/0778" 0 0 0 0 -0.500 1 0 1 1983 0 0 0 NA  1 0 0.000 0.000000
"469/0024" "083/0376" 1 0 0 0 -0.500 0 0 4 1984 0 0 0 NA  1 0 0.000 0.000000
"469/0038" "083/0443" 0 0 0 0 -0.500 0 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"469/0045" "083/0450" 0 0 0 0 -0.500 1 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"469/0057" "083/0461" 0 0 0 0 -0.500 1 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"469/0070" "083/0472" 0 0 0 0 -0.500 0 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"469/0111" "083/0523" 1 0 0 0 -0.500 0 0 2 1984 0 0 0 NA NA 0 0.000 0.000000
"469/0221" "083/0604" 0 0 0 0 -0.500 1 0 1 1984 1 0 0 NA  1 0 0.000 0.000000
"469/0287" "083/0661" 0 0 0 0 -0.500 1 0 2 1984 0 0 0  1 NA 0 0.000 0.000000
"469/0325" "083/0720" 0 0 0 0 -0.500 1 0 1 1984 1 0 0  1 NA 0 0.000 0.000000
"469/0387" "083/0821" 1 0 0 0 -0.500 1 0 1 1984 0 0 0 NA NA 0 0.000 0.000000
"469/0412" "083/0841" 0 0 0 0 -0.500 1 0 1 1984 0 0 0 NA NA 0 0.000 0.000000
"469/0464" "083/0878" 1 0 0 0 -0.500 0 0 2 1984 0 0 0  1 NA 0 0.000 0.000000
"469/0478" "083/0890" 0 0 0 0 -0.500 1 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"470/0001" "084/0001" 0 0 0 0 -0.500 1 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"470/0039" "084/0028" 0 0 0 0 -0.500 1 0 2 1984 0 0 0 NA  1 0 0.000 0.000000
"470/0051" "084/0038" 1 0 0 0 -0.500 0 0 1 1984 0 0 0 NA NA 0 0.000 0.000000
"470/0068" "084/0053" 1 0 0 0 -0.500 0 0 2 1984 1 0 0 NA NA 0 0.000 0.000000
"470/0166" "084/0124" 1 0 0 0 -0.500 0 0 2 1984 0 0 0  1 NA 0 0.000 0.000000
"470/0184" "084/0138" 0 0 0 0 -0.500 1 0 2 1984 0 0 0 NA  1 0 0.000 0.000000
"470/0226" "084/0169" 1 0 0 0 -0.500 1 0 2 1984 0 0 0  1 NA 0 0.000 0.000000
"470/0274" "084/0205" 1 0 0 0 -0.500 1 0 2 1984 0 0 0 NA NA 0 0.000 0.000000
"470/0298" "084/0222" 0 0 0 0 -0.500 1 0 1 1984 0 0 0  1 NA 0 0.000 0.000000
"470/0480" "084/0455" 1 0 0 0 -0.500 1 0 3 1984 1 0 0 NA  0 0 0.000 0.000000
"470/0532" "084/0494" 1 0 0 0 -0.500 1 0 4 1984 0 0 0 NA NA 0 0.000 0.000000
"470/0564" "084/0518" 1 0 0 0 -0.500 0 0 2 1984 0 0 0  1 NA 0 0.000 0.000000
"470/0598" "084/0547" 0 0 0 2 -0.500 0 0 3 1984 0 0 0 NA  1 0 0.000 0.000000
"470/0675" "084/0605" 0 0 0 0 -0.500 1 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"470/0753" "084/0662" 1 0 0 0 -0.500 1 0 1 1984 0 0 0 NA NA 0 0.000 0.000000
"470/0811" "084/0705" 1 0 0 0 -0.500 0 0 1 1984 0 0 0 NA NA 0 0.000 0.000000
"470/0856" "084/0740" 1 0 0 0 -0.500 0 0 1 1984 0 0 0 NA  0 0 0.000 0.000000
"471/0001" "085/0001" 1 0 0 0 -0.500 1 0 1 1984 1 0 0 NA NA 0 0.000 0.000000
"471/0084" "085/0064" 1 0 0 0 -0.500 0 0 4 1984 0 0 0 NA  1 0 0.000 0.000000
"471/0130" "085/0099" 0 0 0 0 -0.500 1 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"471/0159" "085/0173" 0 0 0 0 -0.500 1 0 5 1984 0 0 0 NA NA 0 0.000 0.000000
"471/0195" "085/0200" 1 0 0 0 -0.500 1 0 2 1984 0 0 0  1 NA 0 0.000 0.000000
"471/0222" "085/0222" 1 0 0 0 -0.500 1 0 2 1984 0 0 0 NA NA 0 0.000 0.000000
"471/0234" "085/0233" 0 0 0 0 -0.500 0 0 6 1984 0 0 0 NA NA 0 0.000 0.000000
"471/0261" "085/0254" 1 0 0 0 -0.500 1 0 2 1984 0 0 0 NA NA 0 0.000 0.000000
"471/0307" "085/0344" 1 0 0 0 -0.500 1 0 1 1984 0 0 0 NA NA 0 0.000 0.000000
"471/0359" "085/0385" 1 0 0 0 -0.500 1 0 2 1984 0 0 0 NA NA 0 0.000 0.000000
"471/0386" "085/0406" 0 0 0 0 -0.500 1 0 1 1984 0 0 0  1 NA 0 0.000 0.000000
"471/0409" "085/0425" 0 0 0 0 -0.500 1 0 1 1984 0 0 0  1 NA 0 0.000 0.000000
"471/0419" "085/0434" 1 0 0 0 -0.500 0 0 1 1984 0 0 0 NA  0 0 0.000 0.000000
"471/0444" "085/0452" 0 0 0 0 -0.500 1 0 2 1984 0 0 0 NA  1 0 0.000 0.000000
"471/0462" "085/0528" 0 0 0 0 -0.500 1 0 4 1984 0 0 0 NA NA 0 0.000 0.000000
"471/0491" "085/0553" 0 0 0 0 -0.500 1 0 4 1984 0 0 0 NA NA 0 0.000 0.000000
"471/0524" "085/0577" 0 0 0 0 -0.500 0 0 2 1984 0 0 0 NA  1 0 0.000 0.000000
"471/0606" "085/0636" 0 0 0 0 -0.500 1 0 4 1984 0 0 0 NA NA 0 0.000 0.000000
"471/0626" "085/0652" 1 0 0 0 -0.500 0 0 6 1984 0 0 0 NA NA 0 0.000 0.000000
"471/0759" "085/0753" 1 0 0 0 -0.500 1 0 2 1984 0 0 0  1 NA 0 0.000 0.000000
"471/0773" "085/0764" 0 0 0 0 -0.500 0 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"471/0808" "085/0791" 0 0 0 0 -0.500 1 0 2 1984 0 0 0 NA NA 0 0.000 0.000000
"471/0858" "085/0829" 0 0 0 0 -0.500 0 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"472/0038" "086/0029" 1 0 0 0 -0.500 1 0 3 1984 1 0 0  0 NA 0 0.000 0.000000
"472/0115" "086/0081" 0 0 0 0 -0.500 1 0 4 1984 0 0 0 NA NA 0 0.000 0.000000
"472/0237" "086/0168" 0 0 0 0 -0.500 1 0 2 1984 0 0 0  1 NA 0 0.000 0.000000
"472/0320" "086/0231" 1 0 0 0 -0.500 0 0 1 1984 0 0 0 NA NA 0 0.000 0.000000
"472/0353" "086/0286" 1 0 0 0 -0.500 0 0 2 1984 0 0 0 NA NA 0 0.000 0.000000
"472/0372" "086/0300" 0 0 0 0 -0.500 0 0 1 1984 0 0 0 NA NA 0 0.000 0.000000
"472/0400" "086/0321" 1 0 0 0 -0.500 1 0 2 1984 0 0 0  1 NA 0 0.000 0.000000
"472/0445" "086/0356" 0 0 0 0 -0.500 1 0 4 1984 0 0 0  1 NA 0 0.000 0.000000
"472/0463" "086/0370" 0 0 0 0 -0.500 1 0 1 1984 0 0 0  1 NA 0 0.000 0.000000
"472/0479" "086/0384" 0 0 0 0 -0.500 0 0 3 1984 0 0 0 NA NA 0 0.000 0.000000
"472/0491" "086/0394" 0 0 0 0 -0.500 1 0 3 1984 0 0 0  1 NA 0 0.000 0.000000
"472/0612" "086/0487" 1 0 0 0 -0.500 0 0 2 1984 0 0 0 NA NA 0 0.000 0.000000
"472/0634" "086/0504" 1 0 0 0 -0.500 0 0 6 1984 0 0 0 NA  0 0 0.000 0.000000
"472/0648" "086/0515" 0 0 0 0 -0.500 1 0 4 1984 0 0 0 NA  1 0 0.000 0.000000
"472/0675" "086/0536" 0 0 0 0 -0.500 1 0 3 1984 0 0 0 NA  1 0 0.000 0.000000
"472/0703" "086/0557" 1 0 0 0 -0.500 1 0 3 1984 1 0 0  0 NA 0 0.000 0.000000
"472/0749" "086/0593" 0 0 0 0 -0.500 0 0 3 1984 0 0 0 NA NA 0 0.000 0.000000
"472/0797" "086/0628" 0 0 0 0 -0.500 1 0 4 1984 0 0 0 NA NA 0 0.000 0.000000
"473/0001" "087/0001" 0 0 0 0 -0.500 1 0 6 1984 0 0 0  1 NA 0 0.000 0.000000
"473/0159" "087/0114" 0 0 0 0 -0.500 1 0 6 1984 0 0 0 NA NA 0 0.000 0.000000
"473/0172" "087/0126" 1 0 0 0 -0.500 0 0 4 1984 0 0 0  1 NA 0 0.000 0.000000
"473/0207" "087/0152" 1 0 0 0 -0.500 0 0 1 1984 0 0 0 NA  0 0 0.000 0.000000
"473/0234" "087/0171" 0 0 0 0 -0.500 1 0 2 1984 0 0 0  1 NA 0 0.000 0.000000
"473/0305" "087/0220" 0 0 0 0 -0.500 1 0 6 1984 0 0 0 NA  1 0 0.000 0.000000
"473/0373" "087/0267" 1 0 0 0 -0.500 1 0 3 1984 1 0 0  0 NA 0 0.000 0.000000
"473/0402" "087/0290" 1 0 0 0 -0.500 1 0 3 1984 1 0 0 NA NA 0 0.000 0.000000
"473/0479" "087/0346" 0 0 0 0 -0.500 1 0 1 1984 0 0 0 NA NA 0 0.000 0.000000
"473/0531" "087/0381" 0 0 0 0 -0.500 1 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"473/0667" "087/0481" 0 0 0 0 -0.500 1 0 1 1984 0 0 0 NA  1 0 0.000 0.000000
"473/0716" "087/0516" 0 0 0 0 -0.500 1 0 1 1984 0 0 0 NA NA 0 0.000 0.000000
"473/0753" "087/0542" 0 0 0 0 -0.500 1 0 2 1984 0 0 0 NA NA 0 0.000 0.000000
"473/0788" "087/0567" 0 0 0 0 -0.500 1 0 3 1984 0 0 0 NA  1 0 0.000 0.000000
"474/0052" "088/0203" 0 0 0 0 -0.500 0 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"474/0064" "088/0371" 0 0 0 0 -0.500 0 0 2 1985 0 0 0 NA NA 0 0.000 0.000000
"474/0082" "088/0387" 0 0 0 0 -0.500 0 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"474/0104" "088/0405" 1 0 0 0 -0.500 0 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"474/0140" "088/0435" 0 0 0 0 -0.500 0 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"474/0159" "088/0481" 1 0 0 0 -0.500 1 0 1 1985 0 0 0  0 NA 0 0.000 0.000000
"474/0214" "088/0523" 0 0 0 0 -0.500 1 0 4 1985 0 0 0  1 NA 0 0.000 0.000000
"474/0231" "088/0537" 0 0 0 0 -0.500 1 0 1 1985 0 0 0 NA  1 0 0.000 0.000000
"474/0242" "088/0587" 0 0 0 0 -0.500 1 0 1 1985 0 0 0 NA  1 0 0.000 0.000000
"474/0254" "088/0598" 1 0 0 0 -0.500 1 0 2 1985 0 0 0 NA NA 0 0.000 0.000000
"474/0284" "088/0623" 1 0 0 0 -0.500 1 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"474/0302" "088/0640" 0 0 0 0 -0.500 1 0 1 1985 0 0 0 NA  1 0 0.000 0.000000
"474/0327" "088/0662" 0 0 0 0 -0.500 0 0 2 1985 0 0 0 NA NA 0 0.000 0.000000
"474/0344" "088/0677" 0 0 0 0 -0.500 0 0 2 1985 0 0 0  1 NA 0 0.000 0.000000
"474/0376" "088/0704" 0 0 0 0 -0.500 1 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"474/0438" "088/0814" 0 0 0 0 -0.500 1 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"474/0481" "088/0846" 0 0 0 0 -0.500 1 0 3 1985 0 0 0  1 NA 0 0.000 0.000000
"475/0001" "089/0001" 1 0 0 0 -0.500 0 0 3 1985 0 0 0 NA NA 0 0.000 0.000000
"475/0041" "089/0029" 0 0 0 0 -0.500 1 0 3 1985 1 0 0 NA NA 0 0.000 0.000000
"475/0066" "089/0050" 0 0 0 0 -0.500 1 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"475/0106" "089/0081" 0 0 0 0 -0.500 1 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"475/0134" "089/0104" 0 0 0 0 -0.500 1 0 1 1985 0 0 0  1 NA 0 0.000 0.000000
"475/0157" "089/0123" 0 0 0 0 -0.500 1 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"475/0211" "089/0166" 1 0 0 0 -0.500 1 0 4 1985 0 0 0 NA  1 0 0.000 0.000000
"475/0237" "089/0187" 0 0 0 0 -0.500 1 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"475/0312" "089/0251" 0 0 0 0 -0.500 1 0 1 1985 0 0 0  1 NA 0 0.000 0.000000
"475/0335" "089/0271" 1 0 0 0 -0.500 1 0 2 1985 0 0 0 NA NA 0 0.000 0.000000
"475/0387" "089/0390" 0 0 0 0 -0.500 1 0 1 1985 0 0 0 NA  1 0 0.000 0.000000
"475/0412" "089/0410" 0 0 0 0 -0.500 1 0 1 1985 0 0 0  1 NA 0 0.000 0.000000
"475/0469" "089/0452" 1 0 0 0 -0.500 0 0 2 1985 0 0 0 NA NA 0 0.000 0.000000
"475/0503" "089/0478" 0 0 0 0 -0.500 0 0 3 1985 1 0 0 NA  1 0 0.000 0.000000
"475/0534" "089/0501" 1 0 0 0 -0.500 1 0 3 1985 0 0 0  1 NA 0 0.000 0.000000
"475/0560" "089/0525" 0 0 0 0 -0.500 1 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"475/0625" "089/0631" 1 0 0 0 -0.500 1 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"475/0673" "089/0674" 0 0 0 0 -0.500 1 0 1 1985 0 0 0  1 NA 0 0.000 0.000000
"475/0717" "089/0747" 0 0 0 0 -0.500 1 0 6 1985 0 0 0  1 NA 0 0.000 0.000000
"475/0767" "089/0783" 1 0 0 0 -0.500 0 0 3 1985 1 0 0 NA NA 0 0.000 0.000000
"475/0813" "089/0823" 1 0 0 0 -0.500 0 0 4 1985 0 0 0 NA NA 0 0.000 0.000000
"475/0868" "089/0871" 0 0 0 0 -0.500 1 0 3 1985 0 0 0 NA NA 0 0.000 0.000000
"476/0001" "090/0001" 1 0 0 0 -0.500 0 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"476/0016" "090/0015" 0 0 0 0 -0.500 0 0 1 1985 0 0 0 NA  1 0 0.000 0.000000
"476/0028" "090/0027" 1 0 0 0 -0.500 0 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"476/0079" "090/0069" 1 0 0 0 -0.500 0 0 2 1985 1 0 0  0 NA 0 0.000 0.000000
"476/0140" "090/0116" 1 0 0 0 -0.500 0 0 1 1985 0 0 0  0 NA 0 0.000 0.000000
"476/0147" "090/0123" 0 0 0 0 -0.500 0 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"476/0162" "090/0137" 0 0 0 0 -0.500 1 0 1 1985 1 0 0 NA NA 0 0.000 0.000000
"476/0207" "090/0210" 0 0 0 0 -0.500 1 0 1 1985 1 0 0 NA NA 0 0.000 0.000000
"476/0227" "090/0226" 0 0 0 0 -0.500 0 0 1 1985 0 0 0 NA  1 0 0.000 0.000000
"476/0267" "090/0260" 0 0 0 0 -0.500 1 0 2 1985 0 0 0  1 NA 0 0.000 0.000000
"476/0321" "090/0299" 0 0 0 0 -0.500 0 0 1 1985 0 0 0 NA  1 0 0.000 0.000000
"476/0340" "090/0316" 0 0 0 0 -0.500 1 0 2 1985 0 0 0 NA  1 0 0.000 0.000000
"476/0467" "090/0462" 1 0 0 0 -0.500 1 0 2 1985 1 0 0 NA  0 0 0.000 0.000000
"476/0488" "090/0480" 1 0 0 0 -0.500 1 0 3 1985 0 0 0  1 NA 0 0.000 0.000000
"476/0498" "090/0490" 0 0 0 0 -0.500 1 0 2 1985 0 0 0 NA NA 0 0.000 0.000000
"476/0530" "090/0514" 1 0 0 0 -0.500 0 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"476/0610" "090/0584" 0 0 0 0 -0.500 0 0 2 1985 1 0 0 NA  0 0 0.000 0.000000
"476/0683" "090/0636" 1 0 0 0 -0.500 0 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"476/0693" "090/0735" 0 0 0 0 -0.500 1 0 3 1985 0 0 0 NA  1 0 0.000 0.000000
"476/0734" "090/0767" 0 0 0 0 -0.500 1 0 2 1985 0 0 0 NA  1 0 0.000 0.000000
"476/0747" "090/0779" 1 0 0 0 -0.500 1 0 5 1985 1 0 0  0 NA 0 0.000 0.000000
"476/0834" "090/0841" 0 0 0 0 -0.500 1 0 2 1985 0 0 0 NA  1 0 0.000 0.000000
"476/0852" "090/0858" 1 0 0 0 -0.500 0 0 2 1985 0 0 0 NA NA 0 0.000 0.000000
"476/0877" "090/0881" 1 0 0 0 -0.500 0 0 2 1985 0 0 0 NA NA 0 0.000 0.000000
"476/0898" "090/0899" 1 0 0 0 -0.500 1 0 2 1985 0 0 0 NA NA 0 0.000 0.000000
"476/0926" "090/0921" 1 0 0 0 -0.500 0 0 4 1985 0 0 0 NA  1 0 0.000 0.000000
"329/0014" "091/0012" 0 0 0 0  0.500 0 0 1 1946 0 0 0 NA  1 1 1.000 1.000000
"329/0040" "091/0029" 1 0 0 0  0.500 1 0 2 1946 1 0 0 NA  0 1 1.000 1.000000
"477/0041" "091/0035" 1 0 0 0 -0.500 0 0 4 1985 0 0 0 NA  1 0 0.000 0.000000
"477/0057" "091/0049" 1 0 0 0 -0.500 1 0 2 1985 1 0 0  0 NA 0 0.000 0.000000
"477/0079" "091/0067" 0 0 0 0 -0.500 0 0 4 1985 0 0 0 NA NA 0 0.000 0.000000
"477/0154" "091/0131" 0 0 0 0 -0.500 1 0 2 1985 0 0 0  1 NA 0 0.000 0.000000
"477/0168" "091/0144" 0 0 0 0 -0.500 0 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
"329/0173" "091/0172" 0 0 0 0  0.500 0 0 1 1946 0 0 0 NA NA 1 1.000 1.000000
"329/0187" "091/0181" 1 0 0 0  0.500 0 0 2 1946 0 0 0 NA  0 1 1.000 1.000000
"329/0207" "091/0193" 0 0 0 1  0.500 1 0 1 1946 0 0 0 NA  1 1 1.000 1.000000
"329/0211" "091/0196" 1 0 0 2  0.500 0 0 1 1946 0 0 0 NA  0 1 1.000 1.000000
"477/0242" "091/0202" 1 0 0 0 -0.500 0 0 3 1985 0 0 0 NA NA 0 0.000 0.000000
"329/0230" "091/0209" 1 0 0 0  0.500 0 0 4 1946 0 0 0 NA  1 1 1.000 1.000000
"477/0299" "091/0249" 0 0 0 0 -0.500 1 0 2 1985 0 0 0  1 NA 0 0.000 0.000000
"477/0340" "091/0285" 1 0 0 0 -0.500 1 0 4 1985 0 0 0 NA NA 0 0.000 0.000000
"477/0365" "091/0305" 1 0 0 0 -0.500 1 0 1 1985 0 0 0 NA NA 0 0.000 0.000000
